dataset_id,split,replicate,complexity_condition,mapping_seed,mapping_slot,template_tier,template_original_candidate_index,template_foreground_mean,matched_pair_id,synthetic_truth_candidate_index,synthetic_truth_candidate_id,synthetic_truth_lipid_name
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,94,WEAK_EXTRA,213,0.0009474994093928155,151,39,PA-H__0201,PA 20:0_20:4
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,95,WEAK_EXTRA,217,0.0001948762153901351,61,28,PA-H__0164,PA 18:2_22:2
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,96,WEAK_EXTRA,219,0.00014748128807229237,51,373,PC+Cl__0179,PC 14:0_20:3
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,97,WEAK_EXTRA,221,0.0008107108044965733,137,150,PE-H__0144,PE 18:1_22:4
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,98,WEAK_EXTRA,222,0.0008874047156349323,127,312,PG-H__0093,PG 16:0_22:5
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,99,WEAK_EXTRA,223,0.0006133827737390984,105,226,PEO-H__0123,PE O-18:0_20:2
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,100,WEAK_EXTRA,234,0.000861131244722505,100,147,PE-H__0139,PE 18:1_20:5
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,101,WEAK_EXTRA,245,0.00021440577341842103,37,48,PA-H__0218,PA 20:1_20:2
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,102,WEAK_EXTRA,247,0.0003120585453104667,171,272,PEO-H__0291,PE O-20:2_20:2
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,103,WEAK_EXTRA,253,0.0002011803328361874,168,261,PEO-H__0214,PE O-18:3_22:3
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,104,WEAK_EXTRA,255,0.0002266024120461379,154,239,PEO-H__0153,PE O-18:1_20:4
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,105,WEAK_EXTRA,257,0.00014340052878777712,130,191,PE-H__0464,PE 17:0_20:5
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,106,WEAK_EXTRA,260,0.0009546409426094432,117,34,PA-H__0175,PA 18:2_24:6
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,107,WEAK_EXTRA,274,0.00041928088512172365,141,127,PE-H__0095,PE 16:1_22:2
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,108,WEAK_EXTRA,276,0.00014535654204186118,71,172,PE-H__0202,PE 20:0_20:5
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,109,WEAK_EXTRA,281,0.00022038298644851324,40,69,PA-H__0274,PA 22:1_20:4
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,110,WEAK_EXTRA,287,0.00015116586893526305,44,186,PE-H__0459,PE 17:0_20:0
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,111,WEAK_EXTRA,290,0.0005585769624929957,78,286,PG-H__0059,PG 18:1_18:3
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,112,WEAK_EXTRA,294,0.00015521378133051393,75,306,PG-H__0084,PG 18:2_20:5
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,113,WEAK_EXTRA,316,0.0008898126469400928,88,309,PG-H__0088,PG 16:1_22:5
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,114,WEAK_EXTRA,318,0.00011464203031913555,34,66,PA-H__0261,PA 20:3_22:4
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,115,WEAK_EXTRA,320,0.00031960020182543724,47,180,PE-H__0239,PE 20:2_20:5
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,116,WEAK_EXTRA,327,0.000246995145258423,5,81,PA-H__0371,PA 22:6_22:6
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,117,WEAK_EXTRA,330,0.0008545740559731959,144,232,PEO-H__0130,PE O-18:0_22:3
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,118,WEAK_EXTRA,331,0.0006150128669024416,92,196,PE-H__0470,PE 17:0_22:5
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,119,WEAK_EXTRA,336,0.00014707252780820287,181,178,PE-H__0237,PE 20:2_20:3
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,120,WEAK_EXTRA,346,0.00047548410963250525,58,63,PA-H__0257,PA 22:0_20:3
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,121,WEAK_EXTRA,348,0.0003787058110304037,12,381,PC+Cl__0390,PC 16:0_18:0
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,122,WEAK_EXTRA,352,0.0002820332506612909,95,225,PEO-H__0122,PE O-18:0_20:1
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,123,WEAK_EXTRA,361,0.00016665021246367798,120,265,PEO-H__0235,PE O-20:0_20:2
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,124,WEAK_EXTRA,371,0.0008943196437131804,68,73,PA-H__0278,PA 20:4_22:5
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,125,WEAK_EXTRA,376,0.00010222836766585937,178,250,PEO-H__0180,PE O-18:2_20:3
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,126,WEAK_EXTRA,379,0.00022025515788821187,27,350,PCO+HCOO__0083,PC O-16:1_18:0
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,127,WEAK_EXTRA,383,0.0007008890517956318,10,88,PS-H__0046,PS 14:0_22:4
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,128,WEAK_EXTRA,390,0.00019123220818741032,122,169,PE-H__0188,PE 18:3_22:5
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,0,BASE,47,0.0012204861544833515,62,105,PS-H__0107,PS 18:0_18:0
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,1,BASE,84,0.004943039691070102,72,43,PA-H__0206,PA 20:0_22:3
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,2,BASE,85,0.007469897935364135,91,219,PEO-H__0104,PE O-16:1_22:5
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,3,BASE,86,0.0035910531830547748,32,102,PS-H__0089,PS 16:1_20:2
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,4,BASE,90,0.018849844165172713,180,157,PE-H__0160,PE 18:2_20:4
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,5,BASE,94,0.003465598543634408,55,38,PA-H__0200,PA 20:0_20:3
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,6,BASE,101,0.003767493836187643,155,15,PA-H__0130,PA 18:0_24:6
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,7,BASE,106,0.07104063590718107,7,365,PCO+CH3COO__0476,PC O-16:1_17:1
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,8,BASE,107,0.004019268843843552,98,27,PA-H__0163,PA 22:1_18:2
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,9,BASE,109,0.07337007264323502,118,291,PG-H__0065,PG 18:0_18:3
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,10,BASE,119,0.02052518620541731,65,338,PG-H__0482,PG 17:1_20:1
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,11,BASE,121,0.056662870395508505,70,224,PEO-H__0112,PE O-16:1_24:6
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,12,BASE,133,0.002910685452931968,172,167,PE-H__0181,PE 18:3_20:4
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,13,BASE,136,0.10008111490599345,104,154,PE-H__0157,PE 20:1_18:2
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,14,BASE,137,0.0011026387225491967,15,85,PS-H__0043,PS 14:0_22:1
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,15,BASE,139,0.0224243672740242,50,61,PA-H__0244,PA 20:2_22:4
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,16,BASE,141,0.2430186358557401,25,100,PS-H__0087,PS 20:0_16:1
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,17,BASE,143,0.004431943002525114,148,128,PE-H__0096,PE 16:1_22:3
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,18,BASE,145,0.003302428208099872,115,20,PA-H__0144,PA 18:1_22:4
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,19,BASE,146,0.02906358388086082,114,332,PG-H__0463,PG 17:0_20:4
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,20,BASE,152,0.042849456658358986,170,275,PEO-H__0320,PE O-20:3_20:3
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,21,BASE,154,0.001110697252484861,52,141,PE-H__0123,PE 18:0_22:6
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,22,BASE,164,0.00235098424323507,140,283,PG-H__0056,PG 14:0_22:4
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,23,BASE,166,0.0022194340215394427,165,182,PE-H__0255,PE 20:3_20:4
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,24,BASE,171,0.014489468912776554,84,67,PA-H__0263,PA 20:3_22:6
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,25,BASE,175,0.02055197359367885,80,185,PE-H__0272,PE 20:4_20:5
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,26,BASE,179,0.0030435813548569195,14,106,PS-H__0108,PS 18:0_18:1
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,27,BASE,182,0.012733364138250759,18,376,PC+Cl__0793,PC 18:0_14:1
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,28,BASE,197,0.0011542058237190786,60,76,PA-H__0344,PA 22:3_22:6
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,29,BASE,211,0.0017796236226615485,145,322,PG-H__0103,PG 18:1_20:3
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,30,BASE,212,0.004328126221311399,121,8,PA-H__0120,PA 18:0_22:3
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,31,BASE,215,0.0015122085889088548,167,319,PG-H__0100,PG 16:0_22:4
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,32,BASE,216,0.0011527609331009674,183,129,PE-H__0097,PE 16:1_22:4
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,33,BASE,218,0.006355509415755673,0,352,PCO+HCOO__0085,PC O-16:1_18:2
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,34,BASE,220,0.0011994730470494266,160,303,PG-H__0080,PG 16:0_20:0
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,35,BASE,224,0.0012682269332131278,1,362,PCO+CH3COO__0453,PC O-16:0_17:0
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,36,BASE,227,0.0030493404632940427,132,257,PEO-H__0188,PE O-18:2_22:5
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,37,BASE,228,0.008688431049173717,111,122,PE-H__0079,PE 16:0_24:4
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,38,BASE,229,0.0030317644321426504,67,79,PA-H__0362,PA 22:5_22:5
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,39,BASE,235,0.0016766063349577076,152,62,PA-H__0246,PA 20:2_22:6
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,40,BASE,236,0.01143571348543155,97,290,PG-H__0064,PG 16:1_20:2
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,41,BASE,237,0.0036867645692421785,131,137,PE-H__0116,PE 18:0_20:5
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,42,BASE,239,0.0616082453322032,107,179,PE-H__0238,PE 20:2_20:4
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,43,BASE,244,0.014933578264642325,108,300,PG-H__0076,PG 20:0_16:1
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,44,BASE,246,0.08362738739149775,21,385,PC+Cl__0797,PC 18:0_16:1
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,45,BASE,248,0.0020214254411057542,87,136,PE-H__0115,PE 18:0_20:4
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,46,BASE,256,0.004230347797652717,94,50,PA-H__0220,PA 20:1_20:4
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,47,BASE,258,0.03957136601458654,38,258,PEO-H__0189,PE O-18:2_22:6
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,48,BASE,266,0.001070504924346424,177,289,PG-H__0063,PG 16:0_20:3
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,49,BASE,267,0.004121898148795869,41,213,PEO-H__0077,PE O-16:0_22:6
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,50,BASE,271,0.03507887626589133,150,119,PE-H__0072,PE 16:0_22:4
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,51,BASE,277,0.0029034017160741643,74,267,PEO-H__0237,PE O-20:0_20:4
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,52,BASE,283,0.0015217893129586188,11,115,PS-H__0477,PS 18:0_17:1
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,53,BASE,284,0.006965233251819613,24,111,PS-H__0133,PS 18:1_18:3
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,54,BASE,285,0.0024990073350468845,125,323,PG-H__0104,PG 18:2_20:2
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,55,BASE,293,0.0013766143633431771,162,255,PEO-H__0186,PE O-18:2_22:3
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,56,BASE,295,0.01088759997649656,8,220,PEO-H__0106,PE O-16:1_24:0
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,57,BASE,298,0.027349346025652994,90,279,PG-H__0051,PG 14:0_22:5
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,58,BASE,299,0.002688533754090185,4,328,PG-H__0459,PG 17:0_20:0
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,59,BASE,302,0.0077394994338569065,101,192,PE-H__0466,PE 17:0_22:1
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,60,BASE,308,0.004921008444491788,57,207,PE-H__0493,PE 17:1_22:6
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,61,BASE,313,0.004930928360130924,174,321,PG-H__0102,PG 18:0_20:4
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,62,BASE,319,0.01505433904952393,138,24,PA-H__0152,PA 18:1_24:5
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,63,BASE,321,0.0027067653831285873,31,1,PA-H__0076,PA 16:0_24:1
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,64,BASE,323,0.0021282280458019428,135,288,PG-H__0062,PG 14:0_22:3
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,65,BASE,329,0.004877012592005975,82,327,PG-H__0457,PG 17:0_18:2
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,66,BASE,338,0.0025246432852639067,128,238,PEO-H__0152,PE O-18:1_20:3
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,67,BASE,339,0.001027884660910343,77,96,PS-H__0066,PS 16:0_20:4
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,68,BASE,349,0.005480474190915677,35,390,PC+Cl__0706,PC 17:1_17:1
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,69,BASE,355,0.013064874170262345,45,341,PG-H__0485,PG 17:1_20:4
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,70,BASE,375,0.0014836530613080638,48,159,PE-H__0163,PE 22:1_18:2
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,71,BASE,378,0.0010918874494828912,142,331,PG-H__0462,PG 17:0_20:3
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,72,BASE,381,0.0029140906919341543,124,269,PEO-H__0263,PE O-20:1_20:2
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,73,BASE,382,0.04736858283734614,28,372,PC+Cl__0178,PC 14:0_20:2
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,74,BASE,385,0.0010720296356095517,42,107,PS-H__0109,PS 18:0_18:2
HOLD_R2_BASE76,HOLD,R2,BASE76,5402,75,BASE,389,0.0010813103441311062,157,199,PE-H__0482,PE 17:1_20:1
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,0,BASE,47,0.0012204861544833515,62,105,PS-H__0107,PS 18:0_18:0
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,1,BASE,84,0.004943039691070102,72,43,PA-H__0206,PA 20:0_22:3
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,2,BASE,85,0.007469897935364135,91,219,PEO-H__0104,PE O-16:1_22:5
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,3,BASE,86,0.0035910531830547748,32,102,PS-H__0089,PS 16:1_20:2
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,4,BASE,90,0.018849844165172713,180,157,PE-H__0160,PE 18:2_20:4
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,5,BASE,94,0.003465598543634408,55,38,PA-H__0200,PA 20:0_20:3
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,6,BASE,101,0.003767493836187643,155,15,PA-H__0130,PA 18:0_24:6
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,7,BASE,106,0.07104063590718107,7,365,PCO+CH3COO__0476,PC O-16:1_17:1
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,8,BASE,107,0.004019268843843552,98,27,PA-H__0163,PA 22:1_18:2
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,9,BASE,109,0.07337007264323502,118,291,PG-H__0065,PG 18:0_18:3
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,10,BASE,119,0.02052518620541731,65,338,PG-H__0482,PG 17:1_20:1
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,11,BASE,121,0.056662870395508505,70,224,PEO-H__0112,PE O-16:1_24:6
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,12,BASE,133,0.002910685452931968,172,167,PE-H__0181,PE 18:3_20:4
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,13,BASE,136,0.10008111490599345,104,154,PE-H__0157,PE 20:1_18:2
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,14,BASE,137,0.0011026387225491967,15,85,PS-H__0043,PS 14:0_22:1
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,15,BASE,139,0.0224243672740242,50,61,PA-H__0244,PA 20:2_22:4
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,16,BASE,141,0.2430186358557401,25,100,PS-H__0087,PS 20:0_16:1
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,17,BASE,143,0.004431943002525114,148,128,PE-H__0096,PE 16:1_22:3
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,18,BASE,145,0.003302428208099872,115,20,PA-H__0144,PA 18:1_22:4
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,19,BASE,146,0.02906358388086082,114,332,PG-H__0463,PG 17:0_20:4
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,20,BASE,152,0.042849456658358986,170,275,PEO-H__0320,PE O-20:3_20:3
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,21,BASE,154,0.001110697252484861,52,141,PE-H__0123,PE 18:0_22:6
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,22,BASE,164,0.00235098424323507,140,283,PG-H__0056,PG 14:0_22:4
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,23,BASE,166,0.0022194340215394427,165,182,PE-H__0255,PE 20:3_20:4
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,24,BASE,171,0.014489468912776554,84,67,PA-H__0263,PA 20:3_22:6
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,25,BASE,175,0.02055197359367885,80,185,PE-H__0272,PE 20:4_20:5
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,26,BASE,179,0.0030435813548569195,14,106,PS-H__0108,PS 18:0_18:1
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,27,BASE,182,0.012733364138250759,18,376,PC+Cl__0793,PC 18:0_14:1
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,28,BASE,197,0.0011542058237190786,60,76,PA-H__0344,PA 22:3_22:6
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,29,BASE,211,0.0017796236226615485,145,322,PG-H__0103,PG 18:1_20:3
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,30,BASE,212,0.004328126221311399,121,8,PA-H__0120,PA 18:0_22:3
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,31,BASE,215,0.0015122085889088548,167,319,PG-H__0100,PG 16:0_22:4
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,32,BASE,216,0.0011527609331009674,183,129,PE-H__0097,PE 16:1_22:4
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,33,BASE,218,0.006355509415755673,0,352,PCO+HCOO__0085,PC O-16:1_18:2
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,34,BASE,220,0.0011994730470494266,160,303,PG-H__0080,PG 16:0_20:0
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,35,BASE,224,0.0012682269332131278,1,362,PCO+CH3COO__0453,PC O-16:0_17:0
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,36,BASE,227,0.0030493404632940427,132,257,PEO-H__0188,PE O-18:2_22:5
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,37,BASE,228,0.008688431049173717,111,122,PE-H__0079,PE 16:0_24:4
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,38,BASE,229,0.0030317644321426504,67,79,PA-H__0362,PA 22:5_22:5
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,39,BASE,235,0.0016766063349577076,152,62,PA-H__0246,PA 20:2_22:6
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,40,BASE,236,0.01143571348543155,97,290,PG-H__0064,PG 16:1_20:2
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,41,BASE,237,0.0036867645692421785,131,137,PE-H__0116,PE 18:0_20:5
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,42,BASE,239,0.0616082453322032,107,179,PE-H__0238,PE 20:2_20:4
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,43,BASE,244,0.014933578264642325,108,300,PG-H__0076,PG 20:0_16:1
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,44,BASE,246,0.08362738739149775,21,385,PC+Cl__0797,PC 18:0_16:1
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,45,BASE,248,0.0020214254411057542,87,136,PE-H__0115,PE 18:0_20:4
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,46,BASE,256,0.004230347797652717,94,50,PA-H__0220,PA 20:1_20:4
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,47,BASE,258,0.03957136601458654,38,258,PEO-H__0189,PE O-18:2_22:6
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,48,BASE,266,0.001070504924346424,177,289,PG-H__0063,PG 16:0_20:3
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,49,BASE,267,0.004121898148795869,41,213,PEO-H__0077,PE O-16:0_22:6
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,50,BASE,271,0.03507887626589133,150,119,PE-H__0072,PE 16:0_22:4
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,51,BASE,277,0.0029034017160741643,74,267,PEO-H__0237,PE O-20:0_20:4
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,52,BASE,283,0.0015217893129586188,11,115,PS-H__0477,PS 18:0_17:1
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,53,BASE,284,0.006965233251819613,24,111,PS-H__0133,PS 18:1_18:3
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,54,BASE,285,0.0024990073350468845,125,323,PG-H__0104,PG 18:2_20:2
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,55,BASE,293,0.0013766143633431771,162,255,PEO-H__0186,PE O-18:2_22:3
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,56,BASE,295,0.01088759997649656,8,220,PEO-H__0106,PE O-16:1_24:0
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,57,BASE,298,0.027349346025652994,90,279,PG-H__0051,PG 14:0_22:5
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,58,BASE,299,0.002688533754090185,4,328,PG-H__0459,PG 17:0_20:0
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,59,BASE,302,0.0077394994338569065,101,192,PE-H__0466,PE 17:0_22:1
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,60,BASE,308,0.004921008444491788,57,207,PE-H__0493,PE 17:1_22:6
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,61,BASE,313,0.004930928360130924,174,321,PG-H__0102,PG 18:0_20:4
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,62,BASE,319,0.01505433904952393,138,24,PA-H__0152,PA 18:1_24:5
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,63,BASE,321,0.0027067653831285873,31,1,PA-H__0076,PA 16:0_24:1
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,64,BASE,323,0.0021282280458019428,135,288,PG-H__0062,PG 14:0_22:3
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,65,BASE,329,0.004877012592005975,82,327,PG-H__0457,PG 17:0_18:2
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,66,BASE,338,0.0025246432852639067,128,238,PEO-H__0152,PE O-18:1_20:3
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,67,BASE,339,0.001027884660910343,77,96,PS-H__0066,PS 16:0_20:4
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,68,BASE,349,0.005480474190915677,35,390,PC+Cl__0706,PC 17:1_17:1
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,69,BASE,355,0.013064874170262345,45,341,PG-H__0485,PG 17:1_20:4
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,70,BASE,375,0.0014836530613080638,48,159,PE-H__0163,PE 22:1_18:2
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,71,BASE,378,0.0010918874494828912,142,331,PG-H__0462,PG 17:0_20:3
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,72,BASE,381,0.0029140906919341543,124,269,PEO-H__0263,PE O-20:1_20:2
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,73,BASE,382,0.04736858283734614,28,372,PC+Cl__0178,PC 14:0_20:2
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,74,BASE,385,0.0010720296356095517,42,107,PS-H__0109,PS 18:0_18:2
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,75,BASE,389,0.0010813103441311062,157,199,PE-H__0482,PE 17:1_20:1
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,76,WEAK_EXTRA,28,0.00019298471843409116,20,335,PG-H__0478,PG 17:1_18:1
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,77,WEAK_EXTRA,70,0.0002766531480450124,64,18,PA-H__0142,PA 18:1_22:2
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,78,WEAK_EXTRA,81,0.0005828910463076359,22,382,PC+Cl__0391,PC 16:0_18:1
HOLD_R2_HIGH129,HOLD,R2,HIGH129,5402,79,WEAK_EXTRA,83,0.00012466062742097448,161,216,PEO-H__0101,PE O-16:1_22:2
