identity_id,lipid_name,q_full,q_deleted,absolute_necessity_loss,relative_necessity_loss,full_diagnostic_abundance,redistribution_total,top_replacement_identity,top_replacement_gain,top_replacement_fraction,top5_replacement_identities,top5_replacement_gains,unique_top_replacement,top_tie_identities,source_eligible,numerical_edge_tolerance,residual_absorption,delta_residual_absorption,removed_vs_positive_replacement_signal_cosine,removed_signal_projection_fraction,deletion_residual_norm,delta_residual_norm,residual_direction_nonzero,delta_residual_direction_nonzero,diagnostic_scope,absorption_interpretation,eligible_block_count,replacement_rank_stability,unique_top_by_block,eligible_blocks
278,PG 16:0_18:0,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
279,PG 14:0_22:5,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
280,PG 16:0_20:5,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
281,PG 16:1_20:4,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
282,PG 18:2_18:3,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
283,PG 14:0_22:4,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",4,"{""n"": 6, ""median"": 0.7684739085090297, ""q25"": 0.7082350997913857, ""q75"": 0.8287127172266737, ""IQR"": 0.12047761743528806, ""minimum"": 0.6607568022824652, ""maximum"": 1.0}","[""PG 16:1_20:3"", ""PG 16:1_20:3"", ""PG 16:1_20:3"", null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, ""PG 16:0_20:4"", null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]","[0, 1, 2, 48]"
284,PG 16:0_20:4,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",4,"{""n"": 6, ""median"": 0.852630654558415, ""q25"": 0.7331569807397058, ""q75"": 0.9349239518222305, ""IQR"": 0.20176697108252473, ""minimum"": 0.6966884127544857, ""maximum"": 0.9435910290531371}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, ""PG 14:0_22:4"", null, null, null, null, null, null, null, null, null, null, null, null, ""PG 16:1_20:3"", ""PG 14:0_22:4"", ""PG 14:0_22:4""]","[48, 61, 62, 63]"
285,PG 16:1_20:3,0.012247866282484934,0.012252636059213274,4.7697767283395864e-06,0.0003894373614097314,0.008701777568095299,0.015019043221798228,PG 14:0_22:4,0.008567950771967382,0.5704724758339879,"[""PG 14:0_22:4"", ""PE 18:1_20:3"", ""PG 16:1_22:3"", ""PE 16:0_22:6"", ""PC 16:0_18:1""]","[0.008567950771967382, 0.0015195364104832031, 0.0010553987613437282, 0.0008468951667921915, 0.0005922633237197827]",PG 14:0_22:4,"[""PG 14:0_22:4""]",True,1.5404566511278972e-11,-1.1949654175420385e-16,0.3705187260117899,0.9362709449938106,0.9658898387562992,0.11069162596697762,0.0006786947669070302,True,True,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",60,"{""n"": 1770, ""median"": 0.6910693517058466, ""q25"": 0.6031754134775875, ""q75"": 0.7860337241181546, ""IQR"": 0.18285831064056712, ""minimum"": 0.18026266122517326, ""maximum"": 1.0}","[""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 16:0_20:4"", null, ""PG 14:0_22:4"", ""PG 16:0_20:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 14:0_22:4"", ""PG 16:0_20:4"", null, null, null]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60]"
286,PG 18:1_18:3,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
287,PG 18:2_18:2,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
288,PG 14:0_22:3,0.012247866282484934,0.012249048464667156,1.1821821822213113e-06,9.652148013857482e-05,0.00167854764418334,0.0029979427387613854,PG 16:1_20:2,0.0011934158596280569,0.39807827007497953,"[""PG 16:1_20:2"", ""PE O-18:2_22:6"", ""PG 16:1_22:3"", ""PE 16:0_22:4"", ""PE O-18:3_22:6""]","[0.0011934158596280569, 0.00027118264844366163, 0.00027105209527709083, 0.00019217504330212853, 0.000143999671200443]",PG 16:1_20:2,"[""PG 16:1_20:2""]",True,1.5404566511278972e-11,1.5673972459197643e-17,0.9055991293075842,0.8875941622434244,0.7550388525185544,0.11067541942394955,0.00045228519778194053,True,True,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",62,"{""n"": 1891, ""median"": 0.6821922989809855, ""q25"": 0.5891594112920149, ""q75"": 0.7987376994911871, ""IQR"": 0.20957828819917224, ""minimum"": 0.285756314793464, ""maximum"": 0.9999990414551477}","[""PG 16:0_20:3"", ""PG 14:0_22:4"", ""PG 16:0_20:3"", ""PG 16:0_20:3"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", null, null, ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PE O-18:1_22:4"", ""PE O-18:1_22:4"", ""PE O-18:1_22:4"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:0_20:3"", ""PG 16:0_20:3"", ""PG 16:1_20:2"", ""PG 16:0_20:3"", ""PG 16:0_20:3"", ""PG 16:0_20:3"", ""PG 16:0_20:3"", ""PG 16:0_20:3"", ""PG 16:0_20:3"", ""PG 16:0_20:3"", ""PG 16:0_20:3"", ""PG 16:0_20:3"", ""PG 16:0_20:3"", ""PG 16:0_20:3"", ""PG 16:0_20:3"", ""PG 16:0_20:3"", ""PG 16:1_20:2"", ""PG 16:1_20:2"", ""PG 16:1_20:2""]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63]"
289,PG 16:0_20:3,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
290,PG 16:1_20:2,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",2,"{""n"": 1, ""median"": 0.8108447081483472, ""q25"": 0.8108447081483472, ""q75"": 0.8108447081483472, ""IQR"": 0.0, ""minimum"": 0.8108447081483472, ""maximum"": 0.8108447081483472}","[null, null, null, null, null, null, null, null, null, null, null, ""PG 14:0_22:3"", ""PG 14:0_22:3"", null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]","[11, 12]"
291,PG 18:0_18:3,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
292,PG 18:1_18:2,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
293,PG 14:0_22:2,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",13,"{""n"": 78, ""median"": 0.7072612627747676, ""q25"": 0.6517037635977909, ""q75"": 0.7641468733526355, ""IQR"": 0.11244310975484462, ""minimum"": 0.5026850815152192, ""maximum"": 0.9629447917322282}","[""PG 16:1_20:1"", ""PG 16:1_20:1"", ""PG 16:1_20:1"", null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, ""PG 16:1_20:1"", ""PG 16:1_20:1"", ""PG 16:1_20:1"", null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, ""PG 16:1_20:1"", ""PG 16:1_20:1"", ""PG 16:1_20:1"", null, null, ""PG 16:1_20:1"", null, null, null, null, null, null, null, null, ""PG 16:1_20:1"", ""PG 16:1_20:1"", ""PG 16:1_20:1""]","[0, 1, 2, 20, 21, 22, 47, 48, 49, 52, 61, 62, 63]"
294,PG 16:0_20:2,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
295,PG 16:1_20:1,0.012247866282484934,0.012257532901903508,9.666619418573913e-06,0.0007892492614495977,0.0193658453341335,0.024218004480170262,PG 14:0_22:2,0.019131764800137414,0.789981057894863,"[""PG 14:0_22:2"", ""PE O-18:1_20:1"", ""PE 20:1_20:4"", ""PS 16:1_20:1"", ""PG 16:1_22:3""]","[0.019131764800137414, 0.0008855802631813388, 0.0008412150804091279, 0.0007090414283754745, 0.00041381684986832503]",PG 14:0_22:2,"[""PG 14:0_22:2""]",True,1.5404566511278972e-11,-2.0369110974496902e-16,0.2649678981170639,0.9911008662827991,0.9874655834856364,0.11071374305795788,0.0008774987544529482,True,True,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",60,"{""n"": 1770, ""median"": 0.7381499883406359, ""q25"": 0.6248095049381538, ""q75"": 0.8308279767456604, ""IQR"": 0.20601847180750665, ""minimum"": 0.4249386424906005, ""maximum"": 1.0}","[""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", null, ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", null, ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", ""PG 14:0_22:2"", null, null]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61]"
296,PG 18:0_18:2,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
297,PG 18:1_18:1,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
298,PG 14:0_22:1,0.012247866282484934,0.01229236579780573,4.449951532079638e-05,0.00363324633783761,0.0252082773711892,0.04122703759637186,PG 16:0_20:1,0.024327769219905516,0.5900925857805598,"[""PG 16:0_20:1"", ""PE O-16:1_22:1"", ""PE O-20:2_20:4"", ""PS 14:0_22:2"", ""PE O-20:3_20:4""]","[0.024327769219905516, 0.001897953677344196, 0.0018200476442606726, 0.0017381534881953562, 0.0016003581637988387]",PG 16:0_20:1,"[""PG 16:0_20:1""]",True,1.5404566511278972e-11,5.476215906471362e-17,0.22601016476381688,0.942002363559504,0.9584575135599418,0.11087094208044651,0.0031463903442367517,True,True,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",64,"{""n"": 2016, ""median"": 0.7441997001311647, ""q25"": 0.661639420332237, ""q75"": 0.8199706620489393, ""IQR"": 0.15833124171670232, ""minimum"": 0.29500339678645543, ""maximum"": 0.9999881587380371}","[""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1"", ""PG 16:0_20:1""]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63]"
299,PG 16:0_20:1,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
300,PG 20:0_16:1,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
